"time","park","label","value"
2025-01-04 02:00:00,lyckås,ws_arome_replan,6.5014033
2025-01-04 02:00:00,lyckås,ws_meteomatics_replan,7.1
2025-01-04 02:00:00,lyckås,ws_arome_dayahead,5.9401784
2025-01-04 02:00:00,lyckås,ws_meteomatics_dayahead,8.7
2025-01-04 03:00:00,lyckås,ws_arome_replan,6.9393044
2025-01-04 03:00:00,lyckås,ws_meteomatics_replan,7.6
2025-01-04 03:00:00,lyckås,ws_arome_dayahead,6.8862467
2025-01-04 03:00:00,lyckås,ws_meteomatics_dayahead,8.8
2025-01-04 04:00:00,lyckås,ws_arome_replan,6.4231534
2025-01-04 04:00:00,lyckås,ws_meteomatics_replan,8.1
2025-01-04 04:00:00,lyckås,ws_arome_dayahead,7.546409
2025-01-04 04:00:00,lyckås,ws_meteomatics_dayahead,9.6
2025-01-04 05:00:00,lyckås,ws_arome_replan,8.84995
2025-01-04 05:00:00,lyckås,ws_meteomatics_replan,9.5
2025-01-04 05:00:00,lyckås,ws_arome_dayahead,8.143893
2025-01-04 05:00:00,lyckås,ws_meteomatics_dayahead,10.1
2025-01-04 06:00:00,lyckås,ws_arome_replan,9.843776
2025-01-04 06:00:00,lyckås,ws_meteomatics_replan,8.9
2025-01-04 06:00:00,lyckås,ws_arome_dayahead,10.074108
2025-01-04 06:00:00,lyckås,ws_meteomatics_dayahead,9.3
2025-01-04 07:00:00,lyckås,ws_arome_replan,10.877594
2025-01-04 07:00:00,lyckås,ws_meteomatics_replan,9.8
2025-01-04 07:00:00,lyckås,ws_arome_dayahead,10.934192
2025-01-04 07:00:00,lyckås,ws_meteomatics_dayahead,9.6
2025-01-04 08:00:00,lyckås,ws_arome_replan,11.284681
2025-01-04 08:00:00,lyckås,ws_meteomatics_replan,9.9
2025-01-04 08:00:00,lyckås,ws_arome_dayahead,11.742769
2025-01-04 08:00:00,lyckås,ws_meteomatics_dayahead,10.3
2025-01-04 09:00:00,lyckås,ws_arome_replan,11.391564
2025-01-04 09:00:00,lyckås,ws_meteomatics_replan,10.1
2025-01-04 09:00:00,lyckås,ws_arome_dayahead,10.365173
2025-01-04 09:00:00,lyckås,ws_meteomatics_dayahead,11.0
2025-01-04 10:00:00,lyckås,ws_arome_replan,9.767282
2025-01-04 10:00:00,lyckås,ws_meteomatics_replan,10.3
2025-01-04 10:00:00,lyckås,ws_arome_dayahead,8.719202
2025-01-04 10:00:00,lyckås,ws_meteomatics_dayahead,10.5
2025-01-04 11:00:00,lyckås,ws_arome_replan,8.0881405
2025-01-04 11:00:00,lyckås,ws_meteomatics_replan,9.4
2025-01-04 11:00:00,lyckås,ws_arome_dayahead,8.240413
2025-01-04 11:00:00,lyckås,ws_meteomatics_dayahead,9.8
2025-01-04 12:00:00,lyckås,ws_arome_replan,7.235062
2025-01-04 12:00:00,lyckås,ws_meteomatics_replan,8.4
2025-01-04 12:00:00,lyckås,ws_arome_dayahead,8.924627
2025-01-04 12:00:00,lyckås,ws_meteomatics_dayahead,9.1
2025-01-04 13:00:00,lyckås,ws_arome_replan,6.7654915
2025-01-04 13:00:00,lyckås,ws_meteomatics_replan,8.4
2025-01-04 13:00:00,lyckås,ws_arome_dayahead,8.537589
2025-01-04 13:00:00,lyckås,ws_meteomatics_dayahead,8.9
2025-01-04 14:00:00,lyckås,ws_arome_replan,6.2312107
2025-01-04 14:00:00,lyckås,ws_meteomatics_replan,8.2
2025-01-04 14:00:00,lyckås,ws_arome_dayahead,8.201452
2025-01-04 14:00:00,lyckås,ws_meteomatics_dayahead,8.3
2025-01-04 15:00:00,lyckås,ws_arome_replan,5.350622
2025-01-04 15:00:00,lyckås,ws_meteomatics_replan,7.3
2025-01-04 15:00:00,lyckås,ws_arome_dayahead,7.7781305
2025-01-04 15:00:00,lyckås,ws_meteomatics_dayahead,7.9
2025-01-04 16:00:00,lyckås,ws_arome_replan,4.6791406
2025-01-04 16:00:00,lyckås,ws_meteomatics_replan,6.8
2025-01-04 16:00:00,lyckås,ws_arome_dayahead,7.210662
2025-01-04 16:00:00,lyckås,ws_meteomatics_dayahead,7.9
2025-01-04 17:00:00,lyckås,ws_arome_replan,6.1108065
2025-01-04 17:00:00,lyckås,ws_meteomatics_replan,7.2
2025-01-04 17:00:00,lyckås,ws_arome_dayahead,7.2368755
2025-01-04 17:00:00,lyckås,ws_meteomatics_dayahead,7.7
2025-01-04 18:00:00,lyckås,ws_arome_replan,6.2568436
2025-01-04 18:00:00,lyckås,ws_meteomatics_replan,6.9
2025-01-04 18:00:00,lyckås,ws_arome_dayahead,6.867015
2025-01-04 18:00:00,lyckås,ws_meteomatics_dayahead,7.4
2025-01-04 19:00:00,lyckås,ws_arome_replan,6.0500245
2025-01-04 19:00:00,lyckås,ws_meteomatics_replan,6.7
2025-01-04 19:00:00,lyckås,ws_arome_dayahead,6.194528
2025-01-04 19:00:00,lyckås,ws_meteomatics_dayahead,7.1
2025-01-04 20:00:00,lyckås,ws_arome_replan,5.0424595
2025-01-04 20:00:00,lyckås,ws_meteomatics_replan,6.3
2025-01-04 20:00:00,lyckås,ws_arome_dayahead,5.8921924
2025-01-04 20:00:00,lyckås,ws_meteomatics_dayahead,7.0
2025-01-04 21:00:00,lyckås,ws_arome_replan,4.8894143
2025-01-04 21:00:00,lyckås,ws_meteomatics_replan,6.3
2025-01-04 21:00:00,lyckås,ws_arome_dayahead,6.4151254
2025-01-04 21:00:00,lyckås,ws_meteomatics_dayahead,7.0
2025-01-04 22:00:00,lyckås,ws_arome_replan,4.8489814
2025-01-04 22:00:00,lyckås,ws_meteomatics_replan,6.6
2025-01-04 22:00:00,lyckås,ws_arome_dayahead,7.424023
2025-01-04 22:00:00,lyckås,ws_meteomatics_dayahead,6.7
2025-01-04 23:00:00,lyckås,ws_arome_replan,4.613954
2025-01-04 23:00:00,lyckås,ws_meteomatics_replan,6.2
2025-01-04 23:00:00,lyckås,ws_arome_dayahead,6.963955
2025-01-04 23:00:00,lyckås,ws_meteomatics_dayahead,7.2
2025-01-05 00:00:00,lyckås,ws_arome_replan,4.974209
2025-01-05 00:00:00,lyckås,ws_meteomatics_replan,6.1
2025-01-05 00:00:00,lyckås,ws_arome_dayahead,7.5660987
2025-01-05 00:00:00,lyckås,ws_meteomatics_dayahead,6.8
2025-01-05 01:00:00,lyckås,ws_arome_replan,4.8143773
2025-01-05 01:00:00,lyckås,ws_meteomatics_replan,5.7
2025-01-05 01:00:00,lyckås,ws_arome_dayahead,7.191567
2025-01-05 01:00:00,lyckås,ws_meteomatics_dayahead,6.1
2025-01-05 02:00:00,lyckås,ws_arome_replan,3.7820725
2025-01-05 02:00:00,lyckås,ws_meteomatics_replan,4.8
2025-01-05 02:00:00,lyckås,ws_arome_dayahead,4.627532
2025-01-05 02:00:00,lyckås,ws_meteomatics_dayahead,5.4
2025-01-05 03:00:00,lyckås,ws_arome_replan,1.8907717
2025-01-05 03:00:00,lyckås,ws_meteomatics_replan,4.0
2025-01-05 03:00:00,lyckås,ws_arome_dayahead,3.7267628
2025-01-05 03:00:00,lyckås,ws_meteomatics_dayahead,5.0
2025-01-05 04:00:00,lyckås,ws_arome_replan,2.8361733
2025-01-05 04:00:00,lyckås,ws_meteomatics_replan,3.3
2025-01-05 04:00:00,lyckås,ws_arome_dayahead,3.0944774
2025-01-05 04:00:00,lyckås,ws_meteomatics_dayahead,4.9
2025-01-05 05:00:00,lyckås,ws_arome_replan,3.8803966
2025-01-05 05:00:00,lyckås,ws_meteomatics_replan,2.5
2025-01-05 05:00:00,lyckås,ws_arome_dayahead,1.6605396
