"time","park","series","value"
2025-01-04 13:00:00,målarberget,ws_measured,9.980703
2025-01-04 13:00:00,målarberget,measured_avl,107.5
2025-01-04 13:00:00,målarberget,dayahead_reported,72.4
2025-01-04 14:00:00,målarberget,measured_avl,106.64
2025-01-04 14:00:00,målarberget,wd_measured,280.1243
2025-01-04 14:00:00,målarberget,prod,89.644
2025-01-04 14:00:00,målarberget,ws_measured,9.708729
2025-01-04 14:00:00,målarberget,dayahead_reported,74.1
2025-01-04 15:00:00,målarberget,wd_measured,284.7814
2025-01-04 15:00:00,målarberget,measured_avl,107.5
2025-01-04 15:00:00,målarberget,prod,100.24
2025-01-04 15:00:00,målarberget,ws_measured,11.012308
2025-01-04 15:00:00,målarberget,dayahead_reported,78.2
2025-01-04 16:00:00,målarberget,measured_avl,107.5
2025-01-04 16:00:00,målarberget,wd_measured,280.9325
2025-01-04 16:00:00,målarberget,prod,102.432
2025-01-04 16:00:00,målarberget,ws_measured,10.923624
2025-01-04 16:00:00,målarberget,dayahead_reported,78.2
2025-01-04 17:00:00,målarberget,measured_avl,106.64
2025-01-04 17:00:00,målarberget,wd_measured,280.62292
2025-01-04 17:00:00,målarberget,prod,98.352
2025-01-04 17:00:00,målarberget,ws_measured,10.801004
2025-01-04 17:00:00,målarberget,dayahead_reported,71.8
2025-01-04 18:00:00,målarberget,measured_avl,106.92667
2025-01-04 18:00:00,målarberget,wd_measured,289.1424
2025-01-04 18:00:00,målarberget,prod,102.528
2025-01-04 18:00:00,målarberget,ws_measured,11.651967
2025-01-04 18:00:00,målarberget,dayahead_reported,67.9
2025-01-04 19:00:00,målarberget,measured_avl,107.5
2025-01-04 19:00:00,målarberget,wd_measured,296.1976
2025-01-04 19:00:00,målarberget,prod,101.288
2025-01-04 19:00:00,målarberget,ws_measured,10.865997
2025-01-04 19:00:00,målarberget,dayahead_reported,67.2
2025-01-04 20:00:00,målarberget,wd_measured,292.01614
2025-01-04 20:00:00,målarberget,measured_avl,107.5
2025-01-04 20:00:00,målarberget,prod,84.312
2025-01-04 20:00:00,målarberget,ws_measured,9.272564
2025-01-04 20:00:00,målarberget,dayahead_reported,65.4
2025-01-04 21:00:00,målarberget,measured_avl,107.5
2025-01-04 21:00:00,målarberget,wd_measured,294.68103
2025-01-04 21:00:00,målarberget,prod,85.416
2025-01-04 21:00:00,målarberget,ws_measured,9.394302
2025-01-04 21:00:00,målarberget,dayahead_reported,64.2
2025-01-04 22:00:00,målarberget,measured_avl,107.5
2025-01-04 22:00:00,målarberget,wd_measured,295.87427
2025-01-04 22:00:00,målarberget,prod,83.54
2025-01-04 22:00:00,målarberget,ws_measured,9.320428
2025-01-04 22:00:00,målarberget,dayahead_reported,61.4
2025-01-04 23:00:00,målarberget,measured_avl,107.5
2025-01-04 23:00:00,målarberget,wd_measured,291.97574
2025-01-04 23:00:00,målarberget,prod,74.4672
2025-01-04 23:00:00,målarberget,ws_measured,8.7025585
2025-01-04 23:00:00,målarberget,dayahead_reported,47.7
2025-01-05 00:00:00,målarberget,wd_measured,297.4553
2025-01-05 00:00:00,målarberget,measured_avl,107.5
2025-01-05 00:00:00,målarberget,prod,78.228
2025-01-05 00:00:00,målarberget,ws_measured,8.842487
2025-01-05 00:00:00,målarberget,dayahead_reported,44.2
2025-01-05 01:00:00,målarberget,measured_avl,107.5
2025-01-05 01:00:00,målarberget,wd_measured,300.73413
2025-01-05 01:00:00,målarberget,prod,82.64
2025-01-05 01:00:00,målarberget,ws_measured,9.142273
2025-01-05 01:00:00,målarberget,dayahead_reported,43.1
2025-01-05 02:00:00,målarberget,measured_avl,107.5
2025-01-05 02:00:00,målarberget,wd_measured,303.6712
