time,park,label,value
2025-01-04 05:00:00,frøya,ws_meteomatics_replan,13.5
2025-01-04 05:00:00,frøya,ws_arome_dayahead,10.036883
2025-01-04 05:00:00,frøya,ws_meteomatics_dayahead,15.5
2025-01-04 06:00:00,frøya,ws_arome_replan,9.987525
2025-01-04 06:00:00,frøya,ws_meteomatics_replan,12.7
2025-01-04 06:00:00,frøya,ws_arome_dayahead,11.938229
2025-01-04 06:00:00,frøya,ws_meteomatics_dayahead,14.8
2025-01-04 07:00:00,frøya,ws_arome_replan,9.945158
2025-01-04 07:00:00,frøya,ws_meteomatics_replan,13.0
2025-01-04 07:00:00,frøya,ws_arome_dayahead,9.501938
2025-01-04 07:00:00,frøya,ws_meteomatics_dayahead,14.1
2025-01-04 08:00:00,frøya,ws_arome_replan,9.000112
2025-01-04 08:00:00,frøya,ws_meteomatics_replan,13.3
2025-01-04 08:00:00,frøya,ws_arome_dayahead,8.80212
2025-01-04 08:00:00,frøya,ws_meteomatics_dayahead,13.5
2025-01-04 09:00:00,frøya,ws_arome_replan,7.7288337
2025-01-04 09:00:00,frøya,ws_meteomatics_replan,13.2
2025-01-04 09:00:00,frøya,ws_arome_dayahead,10.994168
2025-01-04 09:00:00,frøya,ws_meteomatics_dayahead,11.6
2025-01-04 10:00:00,frøya,ws_arome_replan,8.679357
2025-01-04 10:00:00,frøya,ws_meteomatics_replan,13.0
2025-01-04 10:00:00,frøya,ws_arome_dayahead,4.1828256
2025-01-04 10:00:00,frøya,ws_meteomatics_dayahead,11.9
2025-01-04 11:00:00,frøya,ws_arome_replan,10.089159
2025-01-04 11:00:00,frøya,ws_meteomatics_replan,13.3
2025-01-04 11:00:00,frøya,ws_arome_dayahead,10.246922
2025-01-04 11:00:00,frøya,ws_meteomatics_dayahead,11.7
2025-01-04 12:00:00,frøya,ws_arome_replan,8.181584
2025-01-04 12:00:00,frøya,ws_meteomatics_replan,11.8
2025-01-04 12:00:00,frøya,ws_arome_dayahead,7.0354857
2025-01-04 12:00:00,frøya,ws_meteomatics_dayahead,11.9
2025-01-04 13:00:00,frøya,ws_arome_replan,4.825454
2025-01-04 13:00:00,frøya,ws_meteomatics_replan,11.5
2025-01-04 13:00:00,frøya,ws_arome_dayahead,8.776723
2025-01-04 13:00:00,frøya,ws_meteomatics_dayahead,10.8
2025-01-04 14:00:00,frøya,ws_arome_replan,5.6401496
2025-01-04 14:00:00,frøya,ws_meteomatics_replan,11.8
2025-01-04 14:00:00,frøya,ws_arome_dayahead,7.018566
2025-01-04 14:00:00,frøya,ws_meteomatics_dayahead,10.6
2025-01-04 15:00:00,frøya,ws_arome_replan,4.9493704
2025-01-04 15:00:00,frøya,ws_meteomatics_replan,11.5
2025-01-04 15:00:00,frøya,ws_arome_dayahead,9.087235
2025-01-04 15:00:00,frøya,ws_meteomatics_dayahead,9.3
2025-01-04 16:00:00,frøya,ws_arome_replan,8.861289
2025-01-04 16:00:00,frøya,ws_meteomatics_replan,11.9
2025-01-04 16:00:00,frøya,ws_arome_dayahead,11.487285
2025-01-04 16:00:00,frøya,ws_meteomatics_dayahead,9.2
2025-01-04 17:00:00,frøya,ws_arome_replan,5.5539794
2025-01-04 17:00:00,frøya,ws_meteomatics_replan,10.6
2025-01-04 17:00:00,frøya,ws_arome_dayahead,9.218725
2025-01-04 17:00:00,frøya,ws_meteomatics_dayahead,9.6
2025-01-04 18:00:00,frøya,ws_arome_replan,6.3437533
2025-01-04 18:00:00,frøya,ws_meteomatics_replan,9.9
2025-01-04 18:00:00,frøya,ws_arome_dayahead,7.64957
2025-01-04 18:00:00,frøya,ws_meteomatics_dayahead,8.4
